year,state,state_code,county,candidate,party,candidate_votes,total_votes
2008,California,CA,Trinity,John McCain,republican,2940.0,6374
2008,California,CA,Tulare,Barack Obama,democrat,43634.0,105206
2008,California,CA,Tulare,John McCain,republican,59765.0,105206
2008,California,CA,Tuolumne,Barack Obama,democrat,11532.0,27181
2008,California,CA,Tuolumne,John McCain,republican,14988.0,27181
2008,California,CA,Ventura,Barack Obama,democrat,187601.0,339800
2008,California,CA,Ventura,John McCain,republican,145853.0,339800
2008,California,CA,Yolo,Barack Obama,democrat,53488.0,79749
2008,California,CA,Yolo,John McCain,republican,24592.0,79749
2008,California,CA,Yuba,Barack Obama,democrat,8866.0,21401
2008,California,CA,Yuba,John McCain,republican,12007.0,21401
2008,Colorado,CO,Adams,Barack Obama,democrat,93443.0,160499
2008,Colorado,CO,Adams,John McCain,republican,63976.0,160499
2008,Colorado,CO,Alamosa,Barack Obama,democrat,3521.0,6286
2008,Colorado,CO,Alamosa,John McCain,republican,2635.0,6286
2008,Colorado,CO,Arapahoe,Barack Obama,democrat,148218.0,266148
2008,Colorado,CO,Arapahoe,John McCain,republican,113866.0,266148
2008,Colorado,CO,Archuleta,Barack Obama,democrat,2836.0,6625
2008,Colorado,CO,Archuleta,John McCain,republican,3638.0,6625
2008,Colorado,CO,Baca,Barack Obama,democrat,536.0,2175
2008,Colorado,CO,Baca,John McCain,republican,1572.0,2175
2008,Colorado,CO,Bent,Barack Obama,democrat,799.0,1920
2008,Colorado,CO,Bent,John McCain,republican,1077.0,1920
2008,Colorado,CO,Boulder,Barack Obama,democrat,124159.0,171763
2008,Colorado,CO,Boulder,John McCain,republican,44904.0,171763
2008,Colorado,CO,Broomfield,Barack Obama,democrat,16168.0,29453
2008,Colorado,CO,Broomfield,John McCain,republican,12757.0,29453
2008,Colorado,CO,Chaffee,Barack Obama,democrat,4861.0,9920
2008,Colorado,CO,Chaffee,John McCain,republican,4873.0,9920
2008,Colorado,CO,Cheyenne,Barack Obama,democrat,198.0,1111
2008,Colorado,CO,Cheyenne,John McCain,republican,890.0,1111
2008,Colorado,CO,Clear Creek,Barack Obama,democrat,3332.0,5767
2008,Colorado,CO,Clear Creek,John McCain,republican,2300.0,5767
2008,Colorado,CO,Conejos,Barack Obama,democrat,2154.0,3874
2008,Colorado,CO,Conejos,John McCain,republican,1653.0,3874
2008,Colorado,CO,Costilla,Barack Obama,democrat,1245.0,1697
2008,Colorado,CO,Costilla,John McCain,republican,415.0,1697
2008,Colorado,CO,Crowley,Barack Obama,democrat,552.0,1558
2008,Colorado,CO,Crowley,John McCain,republican,976.0,1558
2008,Colorado,CO,Custer,Barack Obama,democrat,912.0,2629
2008,Colorado,CO,Custer,John McCain,republican,1672.0,2629
2008,Colorado,CO,Delta,Barack Obama,democrat,5084.0,15434
2008,Colorado,CO,Delta,John McCain,republican,10067.0,15434
2008,Colorado,CO,Denver,Barack Obama,democrat,204882.0,271533
2008,Colorado,CO,Denver,John McCain,republican,62567.0,271533
2008,Colorado,CO,Dolores,Barack Obama,democrat,369.0,1217
2008,Colorado,CO,Dolores,John McCain,republican,818.0,1217
2008,Colorado,CO,Douglas,Barack Obama,democrat,61960.0,151819
2008,Colorado,CO,Douglas,John McCain,republican,88108.0,151819
2008,Colorado,CO,Eagle,Barack Obama,democrat,13187.0,21652
2008,Colorado,CO,Eagle,John McCain,republican,8179.0,21652
2008,Colorado,CO,Elbert,Barack Obama,democrat,3819.0,13206
2008,Colorado,CO,Elbert,John McCain,republican,9108.0,13206
2008,Colorado,CO,El Paso,Barack Obama,democrat,108899.0,273175
2008,Colorado,CO,El Paso,John McCain,republican,160318.0,273175
2008,Colorado,CO,Fremont,Barack Obama,democrat,6844.0,19919
2008,Colorado,CO,Fremont,John McCain,republican,12668.0,19919
2008,Colorado,CO,Garfield,Barack Obama,democrat,11357.0,23082
2008,Colorado,CO,Garfield,John McCain,republican,11359.0,23082
2008,Colorado,CO,Gilpin,Barack Obama,democrat,1954.0,3301
2008,Colorado,CO,Gilpin,John McCain,republican,1253.0,3301
2008,Colorado,CO,Grand,Barack Obama,democrat,4037.0,8308
2008,Colorado,CO,Grand,John McCain,republican,4128.0,8308
2008,Colorado,CO,Gunnison,Barack Obama,democrat,5556.0,8870
2008,Colorado,CO,Gunnison,John McCain,republican,3131.0,8870
2008,Colorado,CO,Hinsdale,Barack Obama,democrat,240.0,599
2008,Colorado,CO,Hinsdale,John McCain,republican,344.0,599
2008,Colorado,CO,Huerfano,Barack Obama,democrat,1989.0,3643
2008,Colorado,CO,Huerfano,John McCain,republican,1580.0,3643
2008,Colorado,CO,Jackson,Barack Obama,democrat,277.0,913
2008,Colorado,CO,Jackson,John McCain,republican,624.0,913
2008,Colorado,CO,Jefferson,Barack Obama,democrat,158153.0,295062
2008,Colorado,CO,Jefferson,John McCain,republican,131627.0,295062
2008,Colorado,CO,Kiowa,Barack Obama,democrat,178.0,852
2008,Colorado,CO,Kiowa,John McCain,republican,650.0,852
2008,Colorado,CO,Kit Carson,Barack Obama,democrat,912.0,3442
2008,Colorado,CO,Kit Carson,John McCain,republican,2455.0,3442
2008,Colorado,CO,Lake,Barack Obama,democrat,1859.0,3002
2008,Colorado,CO,Lake,John McCain,republican,1078.0,3002
2008,Colorado,CO,La Plata,Barack Obama,democrat,16057.0,27979
2008,Colorado,CO,La Plata,John McCain,republican,11503.0,27979
2008,Colorado,CO,Larimer,Barack Obama,democrat,89822.0,166373
2008,Colorado,CO,Larimer,John McCain,republican,73641.0,166373
2008,Colorado,CO,Las Animas,Barack Obama,democrat,3562.0,6761
2008,Colorado,CO,Las Animas,John McCain,republican,3086.0,6761
2008,Colorado,CO,Lincoln,Barack Obama,democrat,546.0,2304
2008,Colorado,CO,Lincoln,John McCain,republican,1717.0,2304
2008,Colorado,CO,Logan,Barack Obama,democrat,2846.0,8977
2008,Colorado,CO,Logan,John McCain,republican,6002.0,8977
2008,Colorado,CO,Mesa,Barack Obama,democrat,24008.0,69631
2008,Colorado,CO,Mesa,John McCain,republican,44578.0,69631
2008,Colorado,CO,Mineral,Barack Obama,democrat,270.0,623
2008,Colorado,CO,Mineral,John McCain,republican,334.0,623
2008,Colorado,CO,Moffat,Barack Obama,democrat,1582.0,5871
2008,Colorado,CO,Moffat,John McCain,republican,4135.0,5871
2008,Colorado,CO,Montezuma,Barack Obama,democrat,4661.0,11825
2008,Colorado,CO,Montezuma,John McCain,republican,6961.0,11825
2008,Colorado,CO,Montrose,Barack Obama,democrat,6495.0,19153
2008,Colorado,CO,Montrose,John McCain,republican,12199.0,19153
2008,Colorado,CO,Morgan,Barack Obama,democrat,3813.0,10234
2008,Colorado,CO,Morgan,John McCain,republican,6272.0,10234
2008,Colorado,CO,Otero,Barack Obama,democrat,3546.0,8064
2008,Colorado,CO,Otero,John McCain,republican,4393.0,8064
2008,Colorado,CO,Ouray,Barack Obama,democrat,1636.0,3060
2008,Colorado,CO,Ouray,John McCain,republican,1367.0,3060
2008,Colorado,CO,Park,Barack Obama,democrat,4250.0,9383
2008,Colorado,CO,Park,John McCain,republican,4896.0,9383
2008,Colorado,CO,Phillips,Barack Obama,democrat,622.0,2260
2008,Colorado,CO,Phillips,John McCain,republican,1612.0,2260
2008,Colorado,CO,Pitkin,Barack Obama,democrat,7349.0,9966
2008,Colorado,CO,Pitkin,John McCain,republican,2484.0,9966
2008,Colorado,CO,Prowers,Barack Obama,democrat,1487.0,4615
2008,Colorado,CO,Prowers,John McCain,republican,3043.0,4615
2008,Colorado,CO,Pueblo,Barack Obama,democrat,41097.0,72427
2008,Colorado,CO,Pueblo,John McCain,republican,30257.0,72427
2008,Colorado,CO,Rio Blanco,Barack Obama,democrat,655.0,3147
2008,Colorado,CO,Rio Blanco,John McCain,republican,2437.0,3147
2008,Colorado,CO,Rio Grande,Barack Obama,democrat,2448.0,5444
2008,Colorado,CO,Rio Grande,John McCain,republican,2930.0,5444
2008,Colorado,CO,Routt,Barack Obama,democrat,8270.0,13199
2008,Colorado,CO,Routt,John McCain,republican,4725.0,13199
2008,Colorado,CO,Saguache,Barack Obama,democrat,1730.0,2747
2008,Colorado,CO,Saguache,John McCain,republican,953.0,2747
2008,Colorado,CO,San Juan,Barack Obama,democrat,264.0,496
2008,Colorado,CO,San Juan,John McCain,republican,218.0,496
2008,Colorado,CO,San Miguel,Barack Obama,democrat,3349.0,4350
2008,Colorado,CO,San Miguel,John McCain,republican,933.0,4350
2008,Colorado,CO,Sedgwick,Barack Obama,democrat,468.0,1351
2008,Colorado,CO,Sedgwick,John McCain,republican,857.0,1351
2008,Colorado,CO,Summit,Barack Obama,democrat,9802.0,14899
2008,Colorado,CO,Summit,John McCain,republican,4883.0,14899
2008,Colorado,CO,Teller,Barack Obama,democrat,4513.0,12906
2008,Colorado,CO,Teller,John McCain,republican,8146.0,12906
2008,Colorado,CO,Washington,Barack Obama,democrat,529.0,2513
2008,Colorado,CO,Washington,John McCain,republican,1949.0,2513
2008,Colorado,CO,Weld,Barack Obama,democrat,47292.0,105866
2008,Colorado,CO,Weld,John McCain,republican,56526.0,105866
2008,Colorado,CO,Yuma,Barack Obama,democrat,1117.0,4483
2008,Colorado,CO,Yuma,John McCain,republican,3286.0,4483
2008,Connecticut,CT,Fairfield,Barack Obama,democrat,241320.0,411096
2008,Connecticut,CT,Fairfield,John McCain,republican,166845.0,411096
2008,Connecticut,CT,Hartford,Barack Obama,democrat,268301.0,411785
2008,Connecticut,CT,Hartford,John McCain,republican,138716.0,411785
2008,Connecticut,CT,Litchfield,Barack Obama,democrat,51037.0,98870
2008,Connecticut,CT,Litchfield,John McCain,republican,46176.0,98870
2008,Connecticut,CT,Middlesex,Barack Obama,democrat,52966.0,87155
2008,Connecticut,CT,Middlesex,John McCain,republican,32907.0,87155
2008,Connecticut,CT,New Haven,Barack Obama,democrat,232820.0,381739
2008,Connecticut,CT,New Haven,John McCain,republican,144465.0,381739
2008,Connecticut,CT,New London,Barack Obama,democrat,74745.0,124765
2008,Connecticut,CT,New London,John McCain,republican,48460.0,124765
2008,Connecticut,CT,Tolland,Barack Obama,democrat,44969.0,75406
2008,Connecticut,CT,Tolland,John McCain,republican,29262.0,75406
2008,Connecticut,CT,Windham,Barack Obama,democrat,34133.0,56269
2008,Connecticut,CT,Windham,John McCain,republican,21210.0,56269
2008,Delaware,DE,Kent,Barack Obama,democrat,36392.0,66925
2008,Delaware,DE,Kent,John McCain,republican,29827.0,66925
2008,Delaware,DE,New Castle,Barack Obama,democrat,178768.0,256417
2008,Delaware,DE,New Castle,John McCain,republican,74608.0,256417
2008,Delaware,DE,Sussex,Barack Obama,democrat,40299.0,89070
2008,Delaware,DE,Sussex,John McCain,republican,47939.0,89070
2008,District of Columbia,DC,District of Columbia,Barack Obama,democrat,245800.0,265853
2008,District of Columbia,DC,District of Columbia,John McCain,republican,17367.0,265853
2008,Florida,FL,Alachua,Barack Obama,democrat,75565.0,125519
2008,Florida,FL,Alachua,John McCain,republican,48513.0,125519
2008,Florida,FL,Baker,Barack Obama,democrat,2327.0,11059
2008,Florida,FL,Baker,John McCain,republican,8672.0,11059
2008,Florida,FL,Bay,Barack Obama,democrat,23653.0,81127
2008,Florida,FL,Bay,John McCain,republican,56683.0,81127
2008,Florida,FL,Bradford,Barack Obama,democrat,3430.0,11676
2008,Florida,FL,Bradford,John McCain,republican,8136.0,11676
2008,Florida,FL,Brevard,Barack Obama,democrat,127620.0,287859
2008,Florida,FL,Brevard,John McCain,republican,157589.0,287859
2008,Florida,FL,Broward,Barack Obama,democrat,492640.0,733899
2008,Florida,FL,Broward,John McCain,republican,237729.0,733899
2008,Florida,FL,Calhoun,Barack Obama,democrat,1821.0,6244
2008,Florida,FL,Calhoun,John McCain,republican,4345.0,6244
2008,Florida,FL,Charlotte,Barack Obama,democrat,39031.0,85158
2008,Florida,FL,Charlotte,John McCain,republican,45205.0,85158
2008,Florida,FL,Citrus,Barack Obama,democrat,31460.0,76158
2008,Florida,FL,Citrus,John McCain,republican,43706.0,76158
2008,Florida,FL,Clay,Barack Obama,democrat,26697.0,94577
2008,Florida,FL,Clay,John McCain,republican,67203.0,94577
2008,Florida,FL,Collier,Barack Obama,democrat,54450.0,141988
2008,Florida,FL,Collier,John McCain,republican,86379.0,141988
2008,Florida,FL,Columbia,Barack Obama,democrat,9171.0,28128
2008,Florida,FL,Columbia,John McCain,republican,18670.0,28128
2008,Florida,FL,Desoto,Barack Obama,democrat,4383.0,10131
2008,Florida,FL,Desoto,John McCain,republican,5632.0,10131
2008,Florida,FL,Dixie,Barack Obama,democrat,1925.0,7264
2008,Florida,FL,Dixie,John McCain,republican,5194.0,7264
2008,Florida,FL,Duval,Barack Obama,democrat,202618.0,415761
2008,Florida,FL,Duval,John McCain,republican,210537.0,415761
2008,Florida,FL,Escambia,Barack Obama,democrat,61572.0,154447
2008,Florida,FL,Escambia,John McCain,republican,91411.0,154447
2008,Florida,FL,Flagler,Barack Obama,democrat,24726.0,49031
2008,Florida,FL,Flagler,John McCain,republican,23951.0,49031
2008,Florida,FL,Franklin,Barack Obama,democrat,2134.0,6029
2008,Florida,FL,Franklin,John McCain,republican,3818.0,6029
2008,Florida,FL,Gadsden,Barack Obama,democrat,15582.0,22510
2008,Florida,FL,Gadsden,John McCain,republican,6811.0,22510
2008,Florida,FL,Gilchrist,Barack Obama,democrat,1996.0,7819
2008,Florida,FL,Gilchrist,John McCain,republican,5656.0,7819
2008,Florida,FL,Glades,Barack Obama,democrat,1674.0,4261
2008,Florida,FL,Glades,John McCain,republican,2533.0,4261
2008,Florida,FL,Gulf,Barack Obama,democrat,2149.0,7205
2008,Florida,FL,Gulf,John McCain,republican,4980.0,7205
2008,Florida,FL,Hamilton,Barack Obama,democrat,2364.0,5587
2008,Florida,FL,Hamilton,John McCain,republican,3179.0,5587
2008,Florida,FL,Hardee,Barack Obama,democrat,2568.0,7412
2008,Florida,FL,Hardee,John McCain,republican,4763.0,7412
2008,Florida,FL,Hendry,Barack Obama,democrat,4998.0,10879
2008,Florida,FL,Hendry,John McCain,republican,5780.0,10879
2008,Florida,FL,Hernando,Barack Obama,democrat,41886.0,87901
2008,Florida,FL,Hernando,John McCain,republican,45021.0,87901
2008,Florida,FL,Highlands,Barack Obama,democrat,18135.0,44783
2008,Florida,FL,Highlands,John McCain,republican,26221.0,44783
2008,Florida,FL,Hillsborough,Barack Obama,democrat,272963.0,513312
2008,Florida,FL,Hillsborough,John McCain,republican,236355.0,513312
2008,Florida,FL,Holmes,Barack Obama,democrat,1446.0,8589
2008,Florida,FL,Holmes,John McCain,republican,7033.0,8589
2008,Florida,FL,Indian River,Barack Obama,democrat,29710.0,70591
2008,Florida,FL,Indian River,John McCain,republican,40176.0,70591
2008,Florida,FL,Jackson,Barack Obama,democrat,7671.0,21565
2008,Florida,FL,Jackson,John McCain,republican,13717.0,21565
2008,Florida,FL,Jefferson,Barack Obama,democrat,4088.0,7957
2008,Florida,FL,Jefferson,John McCain,republican,3797.0,7957
2008,Florida,FL,Lafayette,Barack Obama,democrat,642.0,3359
2008,Florida,FL,Lafayette,John McCain,republican,2679.0,3359
2008,Florida,FL,Lake,Barack Obama,democrat,62948.0,146926
2008,Florida,FL,Lake,John McCain,republican,82802.0,146926
2008,Florida,FL,Lee,Barack Obama,democrat,119701.0,269276
2008,Florida,FL,Lee,John McCain,republican,147608.0,269276
2008,Florida,FL,Leon,Barack Obama,democrat,91747.0,148608
2008,Florida,FL,Leon,John McCain,republican,55705.0,148608
2008,Florida,FL,Levy,Barack Obama,democrat,6711.0,18725
2008,Florida,FL,Levy,John McCain,republican,11754.0,18725
2008,Florida,FL,Liberty,Barack Obama,democrat,895.0,3278
2008,Florida,FL,Liberty,John McCain,republican,2339.0,3278
2008,Florida,FL,Madison,Barack Obama,democrat,4270.0,8907
2008,Florida,FL,Madison,John McCain,republican,4544.0,8907
2008,Florida,FL,Manatee,Barack Obama,democrat,70034.0,151994
2008,Florida,FL,Manatee,John McCain,republican,80721.0,151994
2008,Florida,FL,Marion,Barack Obama,democrat,70839.0,162022
2008,Florida,FL,Marion,John McCain,republican,89628.0,162022
2008,Florida,FL,Martin,Barack Obama,democrat,33508.0,78294
2008,Florida,FL,Martin,John McCain,republican,44143.0,78294
2008,Florida,FL,Miami-Dade,Barack Obama,democrat,499831.0,863486
2008,Florida,FL,Miami-Dade,John McCain,republican,360551.0,863486
2008,Florida,FL,Monroe,Barack Obama,democrat,20907.0,40272
2008,Florida,FL,Monroe,John McCain,republican,18933.0,40272
2008,Florida,FL,Nassau,Barack Obama,democrat,10618.0,38304
2008,Florida,FL,Nassau,John McCain,republican,27403.0,38304
2008,Florida,FL,Okaloosa,Barack Obama,democrat,25872.0,95529
2008,Florida,FL,Okaloosa,John McCain,republican,68789.0,95529
2008,Florida,FL,Okeechobee,Barack Obama,democrat,5108.0,12786
2008,Florida,FL,Okeechobee,John McCain,republican,7561.0,12786
2008,Florida,FL,Orange,Barack Obama,democrat,273009.0,462711
2008,Florida,FL,Orange,John McCain,republican,186832.0,462711
2008,Florida,FL,Osceola,Barack Obama,democrat,59962.0,100670
2008,Florida,FL,Osceola,John McCain,republican,40086.0,100670
2008,Florida,FL,Palm Beach,Barack Obama,democrat,361271.0,590500
2008,Florida,FL,Palm Beach,John McCain,republican,226037.0,590500
2008,Florida,FL,Pasco,Barack Obama,democrat,102417.0,214866
2008,Florida,FL,Pasco,John McCain,republican,110104.0,214866
2008,Florida,FL,Pinellas,Barack Obama,democrat,248299.0,463282
2008,Florida,FL,Pinellas,John McCain,republican,210066.0,463282
2008,Florida,FL,Polk,Barack Obama,democrat,113865.0,244833
2008,Florida,FL,Polk,John McCain,republican,128878.0,244833
2008,Florida,FL,Putnam,Barack Obama,democrat,13236.0,33171
2008,Florida,FL,Putnam,John McCain,republican,19637.0,33171
2008,Florida,FL,St. Johns,Barack Obama,democrat,35791.0,105844
2008,Florida,FL,St. Johns,John McCain,republican,69222.0,105844
2008,Florida,FL,St. Lucie,Barack Obama,democrat,67125.0,120579
2008,Florida,FL,St. Lucie,John McCain,republican,52512.0,120579
2008,Florida,FL,Santa Rosa,Barack Obama,democrat,19470.0,76185
2008,Florida,FL,Santa Rosa,John McCain,republican,55972.0,76185
2008,Florida,FL,Sarasota,Barack Obama,democrat,102686.0,207353
2008,Florida,FL,Sarasota,John McCain,republican,102897.0,207353
2008,Florida,FL,Seminole,Barack Obama,democrat,99335.0,205895
2008,Florida,FL,Seminole,John McCain,republican,105070.0,205895
2008,Florida,FL,Sumter,Barack Obama,democrat,17655.0,48868
2008,Florida,FL,Sumter,John McCain,republican,30866.0,48868
2008,Florida,FL,Suwannee,Barack Obama,democrat,4916.0,17662
2008,Florida,FL,Suwannee,John McCain,republican,12534.0,17662
2008,Florida,FL,Taylor,Barack Obama,democrat,2803.0,9366
2008,Florida,FL,Taylor,John McCain,republican,6457.0,9366
2008,Florida,FL,Union,Barack Obama,democrat,1299.0,5285
2008,Florida,FL,Union,John McCain,republican,3933.0,5285
2008,Florida,FL,Volusia,Barack Obama,democrat,127795.0,243824
2008,Florida,FL,Volusia,John McCain,republican,113938.0,243824
2008,Florida,FL,Wakulla,Barack Obama,democrat,5311.0,14376
2008,Florida,FL,Wakulla,John McCain,republican,8877.0,14376
2008,Florida,FL,Walton,Barack Obama,democrat,7174.0,27046
2008,Florida,FL,Walton,John McCain,republican,19561.0,27046
2008,Florida,FL,Washington,Barack Obama,democrat,2863.0,11131
2008,Florida,FL,Washington,John McCain,republican,8178.0,11131
2008,Georgia,GA,Appling,Barack Obama,democrat,1846.0,6996
2008,Georgia,GA,Appling,John McCain,republican,5085.0,6996
2008,Georgia,GA,Atkinson,Barack Obama,democrat,938.0,2904
2008,Georgia,GA,Atkinson,John McCain,republican,1941.0,2904
2008,Georgia,GA,Bacon,Barack Obama,democrat,817.0,3938
2008,Georgia,GA,Bacon,John McCain,republican,3089.0,3938
2008,Georgia,GA,Baker,Barack Obama,democrat,846.0,1687
2008,Georgia,GA,Baker,John McCain,republican,828.0,1687
2008,Georgia,GA,Baldwin,Barack Obama,democrat,8587.0,16537
2008,Georgia,GA,Baldwin,John McCain,republican,7823.0,16537
2008,Georgia,GA,Banks,Barack Obama,democrat,1027.0,6241
2008,Georgia,GA,Banks,John McCain,republican,5120.0,6241
2008,Georgia,GA,Barrow,Barack Obama,democrat,6657.0,24582
2008,Georgia,GA,Barrow,John McCain,republican,17625.0,24582
2008,Georgia,GA,Bartow,Barack Obama,democrat,9662.0,36093
2008,Georgia,GA,Bartow,John McCain,republican,25976.0,36093
2008,Georgia,GA,Ben Hill,Barack Obama,democrat,2590.0,6036
2008,Georgia,GA,Ben Hill,John McCain,republican,3417.0,6036
2008,Georgia,GA,Berrien,Barack Obama,democrat,1471.0,6449
2008,Georgia,GA,Berrien,John McCain,republican,4901.0,6449
2008,Georgia,GA,Bibb,Barack Obama,democrat,38987.0,66368
2008,Georgia,GA,Bibb,John McCain,republican,27037.0,66368
2008,Georgia,GA,Bleckley,Barack Obama,democrat,1380.0,5071
2008,Georgia,GA,Bleckley,John McCain,republican,3657.0,5071
